,User_ID,Movie_ID,Category,Title,Country,Timestamp,Release_Year,Rating,Duration,Genre,Language,DubbedLanguages,Year,preference
323,1976,2361,0,5240,528,2021-08-01 23:43:56,2013.0,7.18,101.0,274,6,497,2021.0,1
325,3067,2377,0,5371,528,2021-08-01 23:48:24,2011.0,8.53,118.0,273,1,497,2021.0,1
326,3537,2387,0,5383,564,2016-12-01 06:48:05,2010.0,7.96,97.0,0,1,358,2019.0,1
329,2027,2425,0,6739,528,2021-08-01 10:54:50,2010.0,4.87,125.0,170,5,150,2021.0,0
330,3051,2433,1,1060,528,2021-07-31 00:48:21,2021.0,7.3,3.0,418,4,547,2021.0,1
331,1671,2444,0,5384,528,2016-12-01 06:48:05,2018.0,3.09,76.0,255,1,506,2019.0,0
332,1253,2452,0,5674,528,2021-07-31 00:17:58,2021.0,8.29,118.0,39,7,568,2021.0,1
333,3007,2461,1,1046,528,2021-07-30 10:58:18,2021.0,1.48,1.0,358,4,86,2021.0,0
334,428,2470,0,1703,0,2021-07-30 19:21:07,2014.0,1.31,103.0,248,0,423,2021.0,0
335,3779,2481,0,2021,447,2021-07-30 14:58:11,2021.0,5.48541777840191,3.0,82,1,565,2021.0,0
336,2373,2492,0,2429,528,2021-07-30 20:28:52,2020.0,5.48541777840191,114.0,255,2,732,2021.0,0
337,688,2502,1,2761,528,2021-07-30 22:31:01,2009.0,5.2,1.0,310,2,546,2021.0,0
338,829,2513,1,3571,528,2021-07-30 08:53:04,2021.0,1.97,1.0,74,4,644,2021.0,0
339,1325,2524,1,3858,528,2021-07-30 19:48:13,2021.0,5.48541777840191,2.0,401,1,329,2021.0,0
340,294,2535,0,4017,528,2016-12-01 06:48:05,2009.0,10.0,95.0,248,6,364,2019.0,1
341,2099,2552,0,5343,528,2021-07-30 16:42:33,2021.0,6.11,112.0,15,1,750,2021.0,0
342,4269,2562,0,1826,325,2021-07-29 09:40:41,2018.0,5.48541777840191,94.0,160,3,698,2021.0,0
343,2301,2572,0,4224,528,2021-07-29 14:07:09,2021.0,7.93,102.0,170,4,497,2021.0,1
344,3089,2582,1,5869,528,2021-07-29 11:42:07,2021.0,2.51,1.0,55,4,497,2021.0,0
345,2488,2592,0,6289,348,2021-07-28 04:35:43,2021.0,8.13,92.0,34,7,220,2021.0,1
346,1463,2600,0,6291,528,2021-07-28 13:50:24,2019.0,3.08,81.0,209,3,330,2021.0,0
347,609,2611,1,4866,528,2021-07-28 09:07:50,2021.0,4.87,1.0,369,1,72,2021.0,0
348,1580,2620,1,5176,528,2021-07-28 19:08:26,2018.0,5.79,7.0,196,4,493,2021.0,0
349,2678,2631,1,5590,528,2021-07-28 00:13:09,2021.0,7.45,1.0,181,7,266,2021.0,1
350,145,2639,0,344,528,2021-07-27 15:45:35,2018.0,2.35,3.0,422,0,421,2021.0,0
351,717,2650,0,1404,221,2021-07-27 03:32:38,2012.0,1.69,143.0,34,4,497,2021.0,0
352,4337,2661,0,2337,528,2021-07-27 04:57:06,2021.0,8.8,86.0,429,3,756,2021.0,1
353,1765,2670,1,2367,188,2021-07-27 08:14:14,2018.0,8.44,3.0,183,8,530,2021.0,1
354,1019,2681,1,3333,546,2021-07-27 16:29:49,2021.0,5.71,4.0,347,3,92,2021.0,0
355,2022,2692,0,3356,528,2021-07-27 05:29:12,2021.0,6.96,132.0,141,2,55,2021.0,0
356,4341,2711,0,6301,168,2021-07-27 04:30:34,2019.0,5.29,117.0,261,5,383,2021.0,0
357,4133,2724,1,6980,81,2021-07-26 16:18:39,2020.0,5.33,4.0,330,1,154,2021.0,0
358,1342,2734,0,1464,528,2021-07-24 20:47:10,2012.0,9.56,165.0,22,5,774,2021.0,1
359,3361,2743,0,182,14,2021-07-23 10:41:20,2021.0,8.54,91.0,123,7,497,2021.0,1
360,2629,2754,0,271,528,2021-07-23 02:10:13,2021.0,5.19,97.0,255,8,399,2021.0,0
361,3005,2765,0,607,528,2021-07-23 05:36:24,2021.0,3.03,97.0,157,1,719,2021.0,0
362,2699,2773,0,6305,528,2021-07-23 08:09:22,2021.0,9.01,123.0,29,3,568,2021.0,1
363,2851,2783,0,1770,528,2021-07-23 12:47:43,2021.0,6.74,1.0,255,5,364,2021.0,0
364,2288,2794,0,2795,528,2021-07-23 00:35:00,2021.0,4.64,94.0,281,8,515,2021.0,0
365,329,2807,1,3253,528,2021-07-23 14:32:05,2021.0,2.0,1.0,403,2,550,2021.0,0
366,3187,2815,1,4230,528,2021-07-23 19:23:35,2021.0,7.77,1.0,68,1,279,2021.0,1
367,2190,2824,1,4598,392,2021-07-23 03:14:57,2021.0,3.85,2.0,323,1,497,2021.0,0
368,4147,2835,0,5341,447,2021-07-23 22:28:48,2021.0,6.46,111.0,266,2,382,2021.0,0
369,1518,2845,1,5444,528,2021-07-23 01:38:17,2021.0,6.13,2.0,224,4,284,2021.0,0
370,941,2856,0,116,528,2021-07-22 15:26:48,2021.0,7.3,85.0,209,2,704,2021.0,1
371,4099,2866,0,1084,528,2021-07-22 23:19:41,2015.0,5.84,65.0,97,1,711,2021.0,0
372,3280,2876,0,1085,528,2021-07-22 05:35:36,2018.0,6.67,64.0,97,1,280,2021.0,0
373,2906,2887,0,1081,528,2016-12-01 06:48:05,2009.0,1.73,68.0,97,5,570,2019.0,0
374,4176,2896,0,1082,528,2021-07-22 14:36:51,2011.0,6.99,67.0,97,8,497,2021.0,0
375,6,2908,0,1083,528,2021-07-22 18:48:00,2010.0,2.75,66.0,97,2,277,2021.0,0
376,3118,2915,0,1086,221,2021-07-22 06:35:29,2013.0,4.53,64.0,97,8,345,2021.0,0
377,2403,2926,0,1087,528,2016-12-01 06:48:05,2013.0,5.61,64.0,97,2,497,2019.0,0
378,3431,2934,0,1095,528,2021-07-22 17:23:47,2013.0,7.18,65.0,97,7,322,2021.0,1
379,775,2945,0,1093,528,2021-07-22 07:48:13,2013.0,7.68,64.0,97,1,390,2021.0,1
380,2382,2964,0,1096,221,2021-07-22 11:35:30,2009.0,1.86,68.0,97,8,173,2021.0,0
381,4111,2973,0,1097,528,2021-07-22 21:57:22,2013.0,4.48,64.0,97,2,425,2021.0,0
382,3630,2983,0,1098,528,2016-12-01 06:48:05,2015.0,3.53,62.0,97,6,153,2019.0,0
383,871,2994,0,1089,528,2021-07-22 00:28:30,2019.0,4.59,63.0,97,7,515,2021.0,0
384,539,3002,0,1099,528,2021-07-22 06:14:56,2010.0,5.48541777840191,69.0,255,3,729,2021.0,0
385,1548,3012,0,1100,528,2016-12-01 06:48:05,2012.0,2.74,70.0,97,4,250,2019.0,0
386,2188,3020,0,1101,528,2021-07-22 21:04:19,2014.0,5.52,63.0,97,8,644,2021.0,0
387,900,3033,0,1102,528,2016-12-01 06:48:05,2011.0,7.58,74.0,97,3,577,2019.0,1
388,4028,3041,0,1103,528,2021-07-22 01:38:08,2012.0,5.48541777840191,68.0,97,6,713,2021.0,0
389,1739,3050,1,1104,528,2021-07-22 03:44:10,2019.0,8.64,5.0,255,4,52,2021.0,1
390,2209,3059,0,6332,322,2021-07-22 13:44:05,2018.0,4.59,99.0,241,6,675,2021.0,0
391,897,3069,0,6814,528,2016-12-01 06:48:05,2019.0,7.84,90.0,157,3,159,2019.0,1
392,3524,3080,0,6334,528,2021-07-22 07:46:42,2021.0,5.48541777840191,87.0,255,4,68,2021.0,0
393,2533,3090,0,4374,325,2021-07-21 20:33:58,2018.0,1.51,105.0,261,6,514,2021.0,0
394,3418,3099,1,4494,528,2021-07-21 08:39:45,2018.0,3.99,1.0,82,5,657,2021.0,0
395,341,3119,0,5900,528,2021-07-21 21:07:28,2021.0,5.67,106.0,97,1,22,2021.0,0
396,1297,3129,0,3352,528,2016-12-01 06:48:05,2020.0,2.65,102.0,140,2,586,2019.0,0
397,427,3139,1,3771,2,2021-07-20 18:45:53,2020.0,9.78,1.0,124,3,416,2021.0,1
398,2577,3149,1,5848,528,2016-12-01 06:48:05,2019.0,8.66,1.0,180,8,702,2019.0,1
399,318,3159,0,5627,363,2021-07-19 00:22:32,2021.0,9.84,91.0,258,1,594,2021.0,1
400,1550,3168,0,1237,528,2021-07-17 20:35:02,2021.0,8.27,88.0,0,7,408,2021.0,1
401,1359,3177,0,49,528,2021-07-16 17:59:37,2018.0,5.48541777840191,107.0,258,1,45,2021.0,0
402,3163,3188,0,1382,430,2021-07-16 07:12:44,2021.0,4.31,101.0,261,1,265,2021.0,0
403,2091,3198,1,1694,528,2021-07-16 06:36:36,2021.0,5.48,3.0,233,4,200,2021.0,0
404,2146,3209,0,1764,528,2021-07-16 06:45:40,2021.0,3.16,114.0,282,1,275,2021.0,0
405,71,3220,0,2651,546,2021-07-16 09:17:15,2021.0,6.72,1.0,358,7,360,2021.0,0
407,2704,3239,1,3611,528,2021-07-16 17:58:34,2018.0,5.49,1.0,224,6,159,2021.0,0
408,787,3249,0,4976,528,2021-07-16 18:03:25,2017.0,5.48541777840191,94.0,254,2,484,2021.0,0
409,2290,3260,0,5004,528,2021-07-16 09:06:35,2017.0,5.57,105.0,241,6,115,2021.0,0
410,2667,3270,0,5648,528,2021-07-16 19:35:20,2011.0,1.57,117.0,255,1,211,2021.0,0
411,3371,3281,0,5649,528,2021-07-16 18:21:35,2012.0,7.49,115.0,266,1,291,2021.0,1
412,409,3290,0,5650,528,2021-07-16 02:42:18,2010.0,5.06,124.0,266,3,792,2021.0,0
413,220,3300,0,5651,528,2021-07-16 16:42:08,2009.0,5.48541777840191,131.0,266,6,654,2021.0,0
414,292,3318,0,174,239,2021-07-15 23:23:30,2021.0,2.13,113.0,141,2,302,2021.0,0
415,2718,3328,1,548,282,2016-12-01 06:48:05,2021.0,9.96,2.0,60,1,497,2019.0,1
417,2729,3340,0,1634,528,2021-07-15 03:07:28,2021.0,6.64,100.0,216,6,333,2021.0,0
418,3255,3351,1,2238,384,2021-07-15 01:19:08,2019.0,8.43,1.0,318,2,311,2021.0,1
419,2745,3362,0,2977,140,2021-07-15 16:42:43,2021.0,1.17,93.0,217,6,656,2021.0,0
420,2404,3370,0,3515,528,2021-07-15 01:17:36,2021.0,9.73,90.0,258,7,768,2021.0,1
421,1188,3378,1,3650,528,2021-07-15 00:24:16,2021.0,5.11,2.0,409,3,702,2021.0,0
422,3623,3389,0,4798,546,2021-07-15 04:49:48,2007.0,5.48541777840191,86.0,107,2,488,2021.0,0
423,2777,3400,0,5664,528,2021-07-15 05:22:59,2019.0,4.47,100.0,140,4,651,2021.0,0
424,2025,3410,0,5747,528,2021-07-15 11:37:13,2018.0,8.09,96.0,209,4,527,2021.0,1
425,2158,3419,0,132,268,2021-07-14 23:17:38,2021.0,5.48541777840191,95.0,279,2,497,2021.0,0
426,1158,3430,0,2112,528,2021-07-14 09:50:50,2021.0,4.26,115.0,10,6,184,2021.0,0
427,2811,3439,1,2226,528,2016-12-01 06:48:05,2021.0,9.52,1.0,174,3,774,2019.0,1
428,3393,3459,0,4071,528,2021-07-14 03:10:05,2021.0,5.48541777840191,100.0,214,3,781,2021.0,0
429,2875,3468,0,5231,528,2021-07-14 18:58:37,2021.0,5.89,102.0,141,4,239,2021.0,0
430,3473,3477,0,400,546,2021-07-13 04:38:31,2019.0,9.27,87.0,247,7,90,2021.0,1
431,1732,3488,0,914,528,2021-07-13 23:13:05,2021.0,5.48541777840191,39.0,366,6,63,2021.0,0
432,415,3499,0,1352,528,2021-07-13 20:47:50,2021.0,1.65,110.0,255,7,497,2021.0,0
433,2808,3508,1,4252,528,2021-07-13 06:21:53,2021.0,5.48541777840191,1.0,255,4,738,2021.0,0
434,880,3516,0,877,528,2021-07-12 19:44:50,2020.0,1.17,93.0,222,7,428,2021.0,0
435,2790,3525,0,397,618,2021-07-10 01:37:52,2015.0,8.46,96.0,255,4,9,2021.0,1
436,2742,3536,0,5610,528,2021-07-10 10:54:31,2019.0,3.99,93.0,389,2,550,2021.0,0
437,2338,3546,0,5635,528,2016-12-01 06:48:05,2018.0,6.38,93.0,255,7,375,2019.0,0
438,607,3565,1,770,188,2021-07-09 01:48:33,2021.0,5.48541777840191,2.0,340,6,430,2021.0,0
439,104,3575,0,1763,528,2021-07-09 13:04:11,2021.0,7.05,111.0,274,1,227,2021.0,1
440,3706,3585,0,1793,528,2021-07-09 23:56:08,2020.0,9.03,105.0,141,0,290,2021.0,1
441,1442,3595,0,2356,528,2016-12-01 06:48:05,2021.0,4.37,101.0,24,7,729,2019.0,0
442,3237,3605,1,2362,528,2021-07-09 05:41:16,2021.0,5.92,1.0,224,5,544,2021.0,0
443,2953,3615,0,2912,528,2016-12-01 06:48:05,2021.0,2.57,102.0,258,6,739,2019.0,0
444,2768,3625,0,2932,528,2021-07-09 02:33:49,2021.0,5.48541777840191,46.0,389,8,124,2021.0,0
445,1896,3636,0,2955,528,2016-12-01 06:48:05,2021.0,2.35,89.0,429,1,497,2019.0,0
446,1969,3646,0,4169,211,2016-12-01 06:48:05,2016.0,5.48541777840191,94.0,106,1,497,2019.0,0
447,2987,3657,1,5073,528,2021-07-09 07:20:49,2021.0,3.92,1.0,316,4,636,2021.0,0
448,1406,3667,1,6777,528,2021-07-09 08:44:31,2021.0,8.73,3.0,383,0,548,2021.0,1
449,3696,3678,0,6389,290,2021-07-08 10:31:18,2017.0,5.48541777840191,104.0,157,2,98,2021.0,0
450,2868,3688,1,1627,528,2021-07-08 15:59:51,2021.0,3.58,1.0,175,5,497,2021.0,0
451,599,3697,0,2312,528,2021-07-08 01:52:57,2017.0,5.42,97.0,144,1,193,2021.0,0
452,3601,3707,0,3331,528,2021-07-08 23:53:47,2018.0,2.58,91.0,266,0,194,2021.0,0
453,2011,3716,1,4123,594,2021-07-08 04:18:44,2021.0,2.83,1.0,69,3,497,2021.0,0
454,3429,3731,0,6393,528,2021-07-07 22:34:59,2019.0,5.48,38.0,214,1,499,2021.0,0
455,3316,3747,1,1035,528,2021-07-07 06:56:58,2021.0,1.28,1.0,224,3,160,2021.0,0
456,2891,3769,1,1473,528,2021-07-07 11:21:49,2021.0,7.68,2.0,224,0,152,2021.0,1
457,733,3777,0,3166,528,2021-07-07 18:38:38,2021.0,4.16,138.0,34,2,682,2021.0,0
458,1545,3791,0,4859,325,2021-07-07 02:11:47,2010.0,4.57,104.0,258,7,497,2021.0,0
459,724,3802,1,5429,348,2021-07-07 19:48:20,2018.0,9.63,2.0,255,2,382,2021.0,1
460,1600,3812,0,5681,528,2021-07-07 20:11:39,2021.0,4.81,1.0,324,7,9,2021.0,0
461,2595,3821,0,5737,528,2021-07-07 20:29:02,2020.0,3.34,85.0,255,1,362,2021.0,0
462,1921,3831,0,5754,14,2021-07-07 04:02:29,2021.0,6.12,92.0,295,8,480,2021.0,0
463,1767,3842,0,5766,528,2021-07-07 14:54:14,2019.0,8.3,108.0,157,1,373,2021.0,1
464,861,3850,0,158,174,2016-12-01 06:48:05,2019.0,1.2,95.0,255,5,497,2019.0,0
465,3160,3859,1,494,528,2021-07-06 16:31:30,2019.0,6.02,3.0,347,6,756,2021.0,0
466,3817,3868,1,718,54,2021-07-06 15:26:15,2016.0,5.48541777840191,2.0,339,7,260,2021.0,0
467,3174,3878,1,1075,528,2021-07-06 15:27:27,2017.0,2.94,2.0,391,1,497,2021.0,0
468,352,3887,0,1194,150,2021-07-06 22:17:44,2007.0,9.3,4.0,255,2,36,2021.0,1
469,3714,3902,1,1276,447,2021-07-06 03:52:36,2019.0,5.65,5.0,85,1,452,2021.0,0
470,376,3912,1,1410,447,2021-07-06 04:24:42,2019.0,9.67,2.0,85,6,497,2021.0,1
471,2606,3922,1,2006,430,2021-07-06 23:14:08,2021.0,5.48541777840191,2.0,339,5,293,2021.0,0
472,3180,3932,1,6407,282,2021-07-06 07:50:08,2017.0,7.66,2.0,318,1,176,2021.0,1
473,3233,3939,0,2171,221,2021-07-06 11:44:11,2018.0,8.37,105.0,255,0,497,2021.0,1
474,539,3949,1,2393,447,2021-07-06 04:47:27,2020.0,5.4,2.0,74,4,150,2021.0,0
475,1139,3960,1,2422,528,2016-12-01 06:48:05,2021.0,1.06,2.0,404,0,497,2019.0,0
476,968,3969,0,6410,54,2021-07-06 18:14:59,2021.0,5.72,5.0,334,4,621,2021.0,0
477,453,3978,1,2905,358,2021-07-06 09:29:59,2015.0,2.38,3.0,349,0,463,2021.0,0
478,3456,3988,1,3206,447,2021-07-06 23:10:34,2019.0,6.06,3.0,75,4,666,2021.0,0
479,2945,3997,1,3327,282,2021-07-06 17:58:35,2019.0,7.65,2.0,255,4,424,2021.0,1
480,2125,4018,1,6418,528,2021-07-06 08:52:37,2019.0,6.68,7.0,405,2,575,2021.0,0
481,253,4029,1,4084,261,2021-07-06 21:13:00,2016.0,1.94,2.0,347,2,729,2021.0,0
482,581,4038,0,4213,221,2021-07-06 09:44:33,2012.0,1.87,116.0,258,3,167,2021.0,0
483,1853,4045,0,4229,138,2021-07-06 19:27:21,2018.0,8.66,124.0,255,1,501,2021.0,1
484,1931,4059,0,4262,299,2021-07-06 18:10:56,2018.0,3.56,101.0,255,6,18,2021.0,0
485,3350,4069,0,4420,528,2021-07-06 20:13:19,2019.0,9.44,3.0,204,1,212,2021.0,1
486,4204,4079,1,4544,262,2021-07-06 05:50:50,2021.0,5.13,3.0,337,1,288,2021.0,0
487,3563,4089,0,6427,239,2021-07-06 09:46:07,2018.0,7.07,95.0,255,4,239,2021.0,1
488,656,4099,1,6428,54,2021-07-06 18:21:44,2015.0,3.0,2.0,358,0,626,2021.0,0
489,3226,4107,0,4851,14,2021-07-06 08:24:06,2018.0,3.43,3.0,255,0,142,2021.0,0
490,359,4117,1,4898,282,2021-07-06 15:09:01,2018.0,5.58,6.0,310,2,244,2021.0,0
491,3397,4127,1,4925,447,2021-07-06 07:35:57,2021.0,6.74,2.0,86,7,80,2021.0,0
492,3800,4136,1,5452,21,2016-12-01 06:48:05,2020.0,5.48541777840191,2.0,357,6,80,2019.0,0
493,1181,4153,0,5905,221,2021-07-06 04:05:35,2018.0,1.86,128.0,141,0,621,2021.0,0
495,2600,4173,1,6434,40,2021-07-06 18:21:37,2018.0,3.2,2.0,255,4,236,2021.0,0
496,2917,4182,1,6968,54,2021-07-06 02:59:26,2021.0,3.29,5.0,334,5,729,2021.0,0
497,3392,4191,0,7012,384,2021-07-06 23:19:33,2020.0,5.55,3.0,348,3,600,2021.0,0
498,1382,4198,1,7015,528,2021-07-06 21:10:37,2021.0,3.85,1.0,319,5,675,2021.0,0
499,2002,4216,1,2098,528,2021-07-03 21:34:56,2020.0,9.71,17.0,383,4,576,2021.0,1
500,2564,4224,1,751,528,2021-07-02 19:34:19,2018.0,6.26,1.0,310,6,419,2021.0,0
501,2195,4234,0,1762,528,2021-07-02 02:00:29,2018.0,3.36,107.0,282,3,382,2021.0,0
502,2304,4244,0,2190,221,2016-12-01 06:48:05,2021.0,3.48,136.0,297,0,792,2019.0,0
503,2319,4254,0,2301,528,2021-07-02 00:25:31,2020.0,5.48541777840191,94.0,255,1,399,2021.0,0
504,4272,4265,1,3449,147,2021-07-02 10:13:25,2019.0,8.98,2.0,184,6,497,2021.0,1
505,3511,4271,0,4171,325,2021-07-02 12:48:22,2020.0,7.11,136.0,261,1,468,2021.0,1
506,4155,4280,0,4622,388,2021-07-02 04:01:40,2013.0,4.88,126.0,19,4,238,2021.0,0
507,891,4290,0,4923,384,2021-07-02 06:45:23,2021.0,7.88,116.0,281,3,486,2021.0,1
508,701,4297,0,6940,28,2021-07-02 00:04:01,2018.0,9.44,100.0,255,2,800,2021.0,1
509,868,4308,0,90,528,2021-07-01 12:38:40,2012.0,2.5,115.0,0,0,256,2021.0,0
510,2641,4324,0,513,528,2021-07-01 19:20:55,2021.0,8.64,39.0,222,1,364,2021.0,1
513,3133,4353,0,519,528,2016-12-01 06:48:05,2018.0,6.09,95.0,18,1,443,2019.0,0
515,2463,4372,1,950,19,2021-07-01 11:51:05,2020.0,2.31,1.0,255,1,497,2021.0,0
519,1993,4409,0,1529,645,2021-07-01 00:22:45,2019.0,2.13,117.0,258,1,294,2021.0,0
520,344,4418,0,1549,528,2021-07-01 09:07:08,2021.0,5.54,118.0,34,0,497,2021.0,0
521,1799,4428,1,1969,528,2021-07-01 02:19:56,2021.0,7.69,1.0,318,1,708,2021.0,1
522,562,4438,0,2145,453,2021-07-01 06:37:02,2019.0,3.23,103.0,255,8,497,2021.0,0
523,1751,4456,0,2841,555,2021-07-01 09:37:51,2011.0,2.61,93.0,98,4,86,2021.0,0
524,904,4465,0,2969,528,2021-07-01 08:46:51,2010.0,4.2,115.0,144,6,711,2021.0,0
525,2607,4474,0,3240,452,2021-07-01 05:00:29,2018.0,5.48541777840191,120.0,244,0,655,2021.0,0
526,439,4484,1,3245,528,2021-07-01 23:41:54,2021.0,3.13,1.0,334,1,738,2021.0,0
529,1039,4514,0,3394,528,2021-07-01 08:21:04,2021.0,6.22,96.0,3,6,782,2021.0,0
531,922,4537,0,3696,622,2021-07-01 15:51:39,2011.0,1.34,109.0,170,4,167,2021.0,0
533,1059,4556,0,3834,518,2021-07-01 10:56:42,2018.0,2.3,106.0,266,1,470,2021.0,0
535,2257,4575,0,4106,528,2021-07-01 02:06:14,2020.0,4.44,1.0,335,4,443,2021.0,0
536,1794,4586,1,4148,528,2021-07-01 06:06:59,2018.0,5.44,1.0,347,4,474,2021.0,0
537,96,4598,0,4203,447,2021-07-01 12:55:15,2019.0,1.84,101.0,255,0,583,2021.0,0
538,2447,4607,0,6482,528,2016-12-01 06:48:05,2016.0,1.91,3.0,65,2,397,2019.0,0
539,3399,4616,0,4477,528,2021-07-01 18:05:19,2008.0,7.07,123.0,266,1,248,2021.0,1
540,3792,4619,0,4516,528,2021-07-01 10:18:57,2010.0,4.64,106.0,255,7,768,2021.0,0
542,3808,4622,0,6486,573,2021-07-01 15:57:32,2009.0,3.11,128.0,42,4,461,2021.0,0
544,1816,4631,0,4822,528,2021-07-01 09:59:37,2019.0,1.47,89.0,140,2,636,2021.0,0
546,3495,4648,0,4940,622,2021-07-01 18:09:00,2010.0,4.24,105.0,273,4,135,2021.0,0
547,3700,4659,0,4977,528,2021-07-01 19:43:24,2019.0,8.3,133.0,241,6,497,2021.0,1
555,1196,4722,0,5616,528,2021-07-01 09:30:03,2008.0,9.86,85.0,286,5,747,2021.0,1
557,2092,4742,0,5636,568,2021-07-01 17:25:19,2010.0,8.21,103.0,40,8,252,2021.0,1
559,173,4759,0,6498,546,2021-07-01 20:47:29,2012.0,5.17,89.0,30,0,750,2021.0,0
560,1169,4769,0,5989,601,2021-07-01 23:01:40,2018.0,4.48,92.0,30,2,497,2021.0,0
563,4042,4800,0,6969,528,2021-07-01 17:01:26,2019.0,4.97,110.0,241,4,625,2021.0,0
564,2639,4808,1,7029,414,2021-07-01 09:58:24,2021.0,7.76,1.0,319,6,266,2021.0,1
565,351,4817,0,6504,528,2021-06-30 00:16:38,2021.0,7.47,98.0,10,1,18,2021.0,1
566,3611,4826,0,1405,528,2021-06-30 22:37:11,2020.0,3.41,98.0,255,7,127,2021.0,0
567,1906,4835,1,1535,528,2021-06-30 09:10:58,2019.0,2.59,1.0,369,4,549,2021.0,0
568,1101,4845,1,2939,528,2016-12-01 06:48:05,2020.0,8.53,1.0,57,4,603,2019.0,1
569,3874,4860,0,3406,528,2021-06-30 15:02:49,2021.0,9.97,90.0,141,2,379,2021.0,1
570,3875,4867,0,4065,528,2016-12-01 06:48:05,2021.0,1.17,92.0,261,7,257,2019.0,0
571,594,4881,1,4648,528,2021-06-30 15:03:18,2021.0,7.31,1.0,74,8,680,2021.0,1
572,395,4892,1,5089,98,2016-12-01 06:48:05,2018.0,6.24,1.0,255,0,221,2019.0,0
573,2465,4900,1,4698,528,2021-06-29 08:28:44,2021.0,7.39,4.0,347,8,639,2021.0,1
574,1850,4909,0,204,528,2016-12-01 06:48:05,2020.0,2.24,82.0,255,1,605,2019.0,0
575,2496,4916,0,2785,528,2021-06-28 06:30:04,2012.0,1.01,97.0,255,1,404,2021.0,0
576,2457,4921,1,5568,282,2021-06-28 07:34:29,2021.0,1.84,5.0,60,1,593,2021.0,0
577,1603,4931,0,6815,528,2021-06-28 19:47:50,2019.0,4.42,90.0,157,8,263,2021.0,0
578,2225,4948,0,6961,147,2021-06-26 22:22:19,2019.0,8.87,83.0,214,6,36,2021.0,1
579,1062,4956,0,2240,291,2021-06-25 08:47:46,2010.0,1.75,101.0,255,0,774,2021.0,0
580,492,4965,0,5274,546,2021-06-25 07:30:16,2021.0,4.98,109.0,0,1,24,2021.0,0
581,3893,4974,1,4174,528,2021-06-25 22:56:52,2021.0,9.62,1.0,339,1,135,2021.0,1
582,176,4985,1,4491,528,2021-06-25 19:52:33,2021.0,5.53,1.0,383,7,293,2021.0,0
583,3259,4993,1,6516,528,2021-06-24 15:00:06,2021.0,5.48541777840191,1.0,60,2,382,2021.0,0
584,1268,5002,0,6518,528,2021-06-24 10:52:10,2021.0,3.62,1.0,337,1,425,2021.0,0
585,1150,5011,0,4586,528,2021-06-24 00:10:17,2021.0,6.64,97.0,255,4,236,2021.0,0
586,2534,5021,1,5449,282,2016-12-01 06:48:05,2021.0,1.11,2.0,337,3,578,2019.0,0
587,3482,5029,0,5571,528,2021-06-24 11:06:19,2021.0,9.71,87.0,274,5,72,2021.0,1
588,2116,5036,0,2062,528,2016-12-01 06:48:05,2021.0,6.1,94.0,170,1,183,2019.0,0
589,2351,5044,0,3506,528,2021-06-23 13:12:06,2021.0,7.34,89.0,255,1,727,2021.0,1
590,853,5050,0,5264,528,2021-06-23 06:53:26,2021.0,5.49,88.0,159,3,623,2021.0,0
591,3910,5059,1,6524,528,2021-06-23 23:19:14,2021.0,9.62,1.0,310,5,639,2021.0,1
592,661,5065,1,5834,528,2021-06-23 06:05:18,2021.0,6.3,2.0,370,4,497,2021.0,0
593,3377,5073,0,922,528,2021-06-22 03:29:33,2019.0,6.96,108.0,258,1,347,2021.0,0
594,3349,5083,0,3729,43,2021-06-22 14:48:01,2016.0,8.75,96.0,255,0,248,2021.0,1
597,2938,5106,1,5751,528,2021-06-22 23:33:10,2021.0,5.48541777840191,1.0,225,2,540,2021.0,0
598,1303,5114,0,5,354,2021-06-21 08:34:05,2014.0,3.22,125.0,141,6,127,2021.0,0
599,1084,5123,0,6,354,2016-12-01 06:48:05,2016.0,1.06,119.0,141,7,367,2019.0,0
600,79,5129,0,3062,354,2021-06-21 01:37:22,2015.0,8.89,105.0,294,7,525,2021.0,1
602,3235,5146,1,3652,528,2021-06-20 06:50:09,2021.0,4.12,1.0,319,5,488,2021.0,0
603,101,5157,1,6534,430,2021-06-19 22:32:32,2018.0,1.9,1.0,319,3,639,2021.0,0
604,795,5166,1,792,528,2021-06-19 02:53:18,2021.0,9.91,4.0,400,1,533,2021.0,1
605,3849,5187,1,1058,528,2021-06-19 15:15:59,2019.0,7.95,1.0,255,6,142,2021.0,1
606,3934,5195,1,1166,392,2021-06-19 01:39:55,2018.0,7.99,2.0,347,2,573,2021.0,1
607,1676,5204,1,1367,145,2021-06-19 00:15:27,2020.0,6.91,2.0,184,2,63,2021.0,0
608,44,5213,1,1950,528,2021-06-19 07:26:44,2020.0,2.57,1.0,318,8,373,2021.0,0
609,3579,5222,1,2017,528,2021-06-19 04:35:11,2018.0,7.48,6.0,409,2,621,2021.0,1
610,3941,5232,1,2159,528,2021-06-19 09:21:56,2018.0,6.13,3.0,200,2,468,2021.0,0
611,983,5243,1,3023,392,2021-06-19 03:14:27,2020.0,7.52,5.0,181,4,494,2021.0,1
613,166,5255,0,3395,528,2021-06-19 13:00:04,2018.0,9.61,140.0,3,8,590,2021.0,1
614,883,5273,1,3697,2,2021-06-19 09:27:07,2019.0,6.16,1.0,255,4,201,2021.0,0
